분류,상세설명,여행지,장소,전화번호,주소,Latitude,Longitude
"여행,명소 > 산,고개","원적산이라고도 한다. 높이는 922m이다. 태백산계에 속하며, 남서쪽에 골짜기를 사이에 두고 마주 있는 산을 원효산(元曉山)이라 하였는데, 양산시에서 이전의 원효산을 천성산 주봉(主峰)으로 하고, 이전의 천성산(812m)을 천성산 제2봉으로 명칭을 변경하였다. 나무 이정표에는 예전 명칭을 그대로 사용하고 있다.원효대사가 당나라에서 온 1,000명의 승려를 《화엄경(華嚴經)》으로 교화하여 모두 성인으로 만들었다는 전설에서 천성산이라는 이름이 붙었다고 하며, 많은 계곡과 폭포 및 뛰어난 경치로 인해 예로부터 소금강산(小金剛山)이라 불렀다. 양산시 중앙부를 남북으로 뻗은 정족산(鼎足山) 줄기의 지맥에 해당하는데, 이 산줄기에 따라 양산시가 동·서로 갈리며, 회야강(回夜江)의 발원지이기도 하다. 가지산, 운문산, 신불산, 영축산과 함께 영남알프스 산군에 속한다. 원효암을 비롯하여 홍룡사(虹龍寺)·성불사(成佛寺)·혈수폭포(血水瀑布) 등의 명승지가 산재한다. 제2봉의 북서쪽 사면(하북면 용연리)에는 통도사(通度寺)의 말사(末寺)인 내원사(內院寺)가 있다. 희귀한 꽃과 식물·곤충들의 생태가 잘 보존되어 있는 화엄늪과 밀밭늪은 생태학적 가치가 매우 높으며, 가을에는 울창한 억새밭이 장관을 이룬다. 특히 산 정상은 동해의 일출을 가장 먼저 바라볼 수 있는 곳으로 유명하다.지식백과",경남양산시,천성산,055-392-2114,경상남도 양산시 하북면,35.4893069,129.0869475
"자연명소 > 휴양림,산림욕장","경상남도 양산시 용당동(龍塘洞)에 있는 자연휴양림이다. 높이 742m 가량의 대운산(大雲山) 내에 위치하며 1997년 산림청의 지시로 2004년 착공하였다. 숲속의 집 11동, 안내소, 화장실 2동, 취사장, 매표소, 주차장, 잔디광장, 연못 등이 있다. 2007년 준공 예정이었으나 예산확보의 어려움으로 30% 가량만 완성되어있다. 추가로 산림문화휴양관, 산림 체험 시설, 산악 체육 시설, 물놀이 시설, 야영장, 야외학습장, 수목원, 생태연못 등이 조성될 예정이다.지식백과",경남양산시,대운산자연휴양림,055-379-8670,경상남도 양산시 탑골길 208-124지번경상남도 양산시 용당동 산66,35.4171251,129.2104256
"여행,명소 > 자연명소",,경남양산시,법기수원지,055-383-5379,경상남도 양산시 동면 법기리 345,35.3488941,129.1055847
"여행,명소 > 계곡","태고의 비경을 간직하고 있는 배내골은 계곡 주위에 야생 배나무가 많이 자란다고 하여 이천동(梨川洞), 즉 배내골이라 부른다. 영남의 알프스라 불리는 가지산의 고봉들이 둘러싸고 있는 배내골은 맑은 계곡물이 흘러내리고 여름에도 냉기가 감돈다. 또한, 봄에는 고로쇠 수액을 채취할 수 있어 이 고로쇠 물을 마시기 위해서 많은 관광객들이 찾는다. 그러나 배내골 전역이 상수도보호구역 지정됨에 따라 물놀이, 취사행위는 일절 금지하고 있다.지식백과",경남양산시,배내골,,경상남도 양산시 원동면 대리,35.4526447,128.979813
"여행,명소 > 기념관,생가",,경남의령군,호암이병철생가,055-573-0723,경상남도 의령군 정곡면 호암길 22-4지번경상남도 의령군 정곡면 중교리 723,35.3821697,128.3233588
"여행,명소 > 지역명소","벽화산에서 발원하는 남천과 자굴산에서 발원하는 의령천의 합류 지점에 위치한 구름다리이다. 의령천 종합휴양지 조성사업의 일환으로 건립되었으며 총연장은 255m, 다리 높이는 19m, 주탑 높이는 45m에 달한다. 구름다리는 수변공원과 산책로, 휴게쉼터로 연결되어 있으며, 주탑에는 전망대가 갖추어져 있다.",경남의령군,의령구름다리,,경상남도 의령군 의령읍 서동리,35.3179121,128.2511282
"여행,명소 > 계곡",자굴산으로부터 이어지는 맥으로 산세가 웅장하고 골이 깊어 곳곳에 기암괴석이 연출하는 절경이 즐비한데 한우산을 끼고 흐르는 계곡이 찰비계곡이다.한국관광공사,경남의령군,찰비계곡,055-570-4820,경상남도 의령군 궁류면,35.4473437,128.2489677
"여행,명소 > 산,고개","의령군의 진산으로 높이 897m이다. 북서쪽 비탈은 경사가 급해 합천군 쪽에서 보면 마치 병풍을 두른 것처럼 보이지만 의령군 쪽에서 보면 산세가 완만하다. 좌굴산이라고도 한다. 산중턱에는 옛날 신선이 놀고 갔다는 강선암과 갑을사지(甲乙寺址)·보리사지·양천사지 등의 사찰 터가 남아 있다. 동쪽 산기슭에는 약 3m 깊이의 동굴과 금지샘이라는 천연동굴샘이 있다. 금지샘에는 병자호란 때 청나라 군사가 이곳에 침입하여 말에게 물을 먹이려고 하자 물이 갑자기 말라버렸다는 전설이 전한다. 또 조선시대 남명 조식이 그 경관에 홀려서 세월 가는 줄 모르고 노닐었다는 명경대도 있다. 등산로는 가례면 갑을리에서 시작하는 코스와 대의면 신전리에서 시작하는 코스, 칠곡면 내조리에서 시작하는 코스가 있다. 금지샘으로 오르는 코스에는 급경사진 암봉 사이로 밧줄이 설치된 길이 있다. 정상에 오르면 천왕봉이 한눈에 들어온다.지식백과",경남의령군,자굴산,055-570-2114,경상남도 의령군 가례면,35.3267076,128.2452646
"여행,명소 > 산,고개","깊은 산세와 울창한 수림으로 인해 겨울에 내리는 차가운 비와 같이 시원하다고 하여 한우산이라 불리게 되었다. 한우산은 억새와 진달래, 철쭉군락이 철마다 장관을 이루고, 도처에 기암괴석들이 자리하고 있어 자연경관이 수려하다. 산 아래로는 찰비계곡과 농소, 아소, 각시소 등의 폭포가 있고, 산을 오르면 암벽이 늘어선 암봉지대와 패러글라이딩 활공장이 있어 많은 여행객들이 찾아드는 명소이다.",경남의령군,한우산,,경상남도 의령군 대의면 신전리,35.3847611,128.1860338
"여행,명소 > 동물원","진양호(晋陽湖 유역면적 2,285㎢, 저수량 3억 1,000만t) 호반에 조성된 대규모 공원이다. 1981년 8월 6일 건설부가 진양호 일대 면적 26.39㎢(수면면적 18.75㎢, 육지면적 7.64㎢)를 도시자연공원으로 지정하고, 1998년 12월 16일 진주시가 면적 1.32㎢에 이르는 도시공원조성 기본계획시설을 고시하여 공원이 조성되었다. 진양호공원에는 동물원·전망대·가족쉼터·놀이공원(진주랜드)·삼림욕장·자동차극장 등의 위락·휴식 공간이 들어서 있고, 우약정·양마산팔각정·남인수동상·이재호노래기념비·망향비·충혼탑 등의 시설물이 갖추어져 있다. 진주시의 무형문화재 계승·발전을 위해 2002년 6월 준공한 전통예술회관과 노인복지시설인 상락원, 아시아레이크사이드 호텔도 공원 내에 있다. 진양호공원의 동물원은 2008년 현재 서부경남 지역의 유일한 동물원으로, 1986년 1월 20일 개원하였다. 공원 내에서 유일하게 유료로 운영되는 시설로 호랑이·사자·곰·독수리·수리부엉이 등 55종(포유류 27종, 조류 27종) 300여 마리의 동물을 볼 수 있다. 공원에서 가장 높은 지대에 조성된 전망대는 2003년 1월 준공한 3층 규모의 건물로, 시원하게 펼쳐진 진양호와 남강댐의 모습뿐 아니라 지리산·와룡산·자굴산·금오산 등을 조망할 수 있다. 전망대에서 연결되는 계단은 365개의 계단으로 이루어져 ‘1년 계단’이라 불리는데 계단 아래쪽에는 선착장이 있다. 이 선착장에서는 남강댐 건설로 인해 섬이 되어 버린 귀곡동 지역으로 들어가는 배를 탈 수 있다. 호반과 산이 어우러지는 멋진 경치를 조망할 수 있는 또 하나의 장소는 ‘우약정’이라는 정자로, 이 정자는 1974년 진주 출신의 재일교포가 건립하여 진주시에 기증한 것이다. 그밖에 2.91km의 등산로와 1.73km의 산책로가 조성된 면적 18,000㎡의 삼림욕장이 있다. 공원 주변으로는 진주전통소싸움경기장과 어린이교통공원 및 청소년모험공원, 한국수자원공사가 운영하는 물문화관 등이 있다.지식백과",경남진주시,진양호동물원,055-749-7467,경상남도 진주시 남강로1번길 130지번경상남도 진주시 판문동 산171-1,35.176786,128.0360168
"여행,명소 > 문화재","경상남도문화재자료 제8호. 정면 5칸, 측면 4칸. 고려 말의 진주성(晉州城)을 지키던 주장(主將)의 지휘소이다. 1365년(공민왕 14) 창건된 것으로 전해지며 임진왜란 때 왜적이 침입하자 총지휘는 물론 남쪽 지휘대로 사용하였으므로 남장대(南將臺)라고도 하였다. 촉석루에 관한 기록을 보면 《진양지(晉陽誌)》에 고려 때 김중선(金仲先) 등이 진주성 수축시 신축하였다고 하였으며, 《동국여지승람》에는 김주(金湊)가 영남루(嶺南樓)를 중건할 때 촉석루를 본보기로 하였다고 되어 있다. 누기(樓記)에는 조선 초 목사 권충(權衷)과 판관 박시결(朴時潔)이 중건하고 하륜(河崙)이 누기를 지었다고 되어 있다. 또한 임진왜란 때 의기 논개가 낙화(落花), 순국한 곳으로도 유명하다. 현재의 건물은 임진왜란 때 화재로 소실된 것을 1960년에 재건한 것이다.지식백과",경남진주시,촉석루,,경상남도 진주시 본성동 500-1,35.1895868,128.082399
"여행,명소 > 식물원,수목원","국내외의 다양한 수종을 전시해 자연학습, 학술연구, 유전자 보존 및 건전한 산림 문화공간을 제공할 목적으로 1993년 4월 5일 도립 반성수목원으로 개원한 뒤, 2000년 2월 지금의 이름으로 바꾸었다. 전체 면적은 56㏊이며, 총 1,500여 종에 10만여 본의 식물이 식재되어 있다. 경상남도산림환경연구원에서 관리한다.산림박물관·전문수목원과 부대시설로 이루어져 있다. 2001년 7월 개관한 산림박물관은 지하 1층, 지상 3층 건물에 4개의 전시실과 자연표본실·생태체험실을 갖추고 있다. 전문수목원은 침엽수원·낙엽활엽수원·상록활엽수원·화목원·야생초화류원·수생식물원·생울타리원·선인장원·장미원·유실수원 등 16개 원(園)으로 구성되어 있다.부대시설로는 팔손이·월계수·커피나무 등 120여 종이 식재된 돔형 온실을 비롯해 야생동물원·전망대·임간학교·산림욕장·주차장·체력단련장 등이 있다. 그 밖에 자연을 체험하고 숲을 배울 수 있는 숲속의 교실, 명상의 숲, 이야기 숲 등이 있다.관람 시간은 3~10월에는 9시부터 18시, 11~2월에는 9시부터 17시까지이다. 산림박물관은 매주 월요일과 1월 1일, 설날·추석에 휴관한다.주변 볼거리로는 기대봉(旗臺峰:520m), 오봉산(五峰山:525m), 용암리(龍岩里) 고분, 오봉산 성전암(聖殿庵), 장안리(長安里) 선사유적, 작당산성(鵲堂山城), 사충비각(四忠碑閣), 김준민(金俊民) 신도비(金俊民神道碑), 대천리 입석(선돌), 장안리 지석묘 등이 있다. 경상남도 진주시 이반성면 대천리에 있다.지식백과",경남진주시,경상남도수목원,055-254-3811,경상남도 진주시 이반성면 수목원로 386 경상남도수목원지번경상남도 진주시 이반성면 대천리 482-1,35.1596815,128.2942985
"여행,명소 > 성곽명","1963년 1월 21일 사적 제118호로 지정되었다. 일명 촉석성(矗石城)이라고도 한다. 본래 백제 때의 거열성지(居烈城址)였다고 하며, 고려 말 공민왕(恭愍王) 때 7차례 중수되고 왜구 방비의 기지로 사용되었다. 내성의 둘레1.7km, 외성의 둘레 약 4km이다.임진왜란 때는 김시민(金時敏) 장군이 왜군을 대파하여 임란3대첩(壬亂三大捷) 중의 하나가 벌어진 곳이며, 1593년 6월 왜군의 재침시에는 군관민 6만이 최후까지 항쟁, 장렬한 최후를 마쳤으며, 이때 논개(論介)는 적장을 안고 남강(南江)에 투신하였다.기록에 보면 1605년(선조 38) 병사(兵使) 이수일(李守一)이 진(鎭)을 성내로 옮기고 성이 너무 넓어 수비가 곤란하다 하여 내성을 구축하게 되었는데, 성은 자연 촉석루를 중심한 현 진주공원 일대의 외성과 현재의 성내동(城內洞) 주변 내성의 둘로 나눠지게 되었다. 그뒤 병사 김태허(金太虛)가 1607년 포루(砲樓) 12개를 증축하였고, 18년(광해군 10) 병사 남이흥(南以興)이 성 수축에 많은 노력을 기울여 지금의 진주성은 대략 이때 완성된 것으로 추정된다.지식백과",경남진주시,진주성,055-749-5171,경상남도 진주시 본성동,35.1905961,128.0819629
"키즈카페,실내놀이터",,경남진주시,요술램프키즈카페,055-762-7966,경상남도 진주시 초전북로 65지번경상남도 진주시 초전동 1630-1,35.2087563,128.1139458
"문화,예술 > 전시관","낙동강 지류인 토평천 유역에 1억 4000만 년 전 한반도가 생성될 시기에 만들어졌다. 담수면적 2.3㎢, 가로 2.5㎞, 세로 1.6㎞로 국내 최대의 자연 늪지다. 1997년 7월 26일 생태계보전지역 가운데 생태계특별보호구역으로 지정되었고 이듬해 3월 2일에는 국제습지조약 보존습지로 지정되어 국제적인 습지가 되었다. 우포늪(1.3㎢), 목포늪(53만㎡), 사지포(36만㎡), 쪽지벌(14만㎡) 4개 늪으로 이루어져 있으며, 1997년 342종의 동·식물이 조사·보고되었다. 식물은 가시연꽃·생이가래·부들·줄·골풀·창포·마름·자라풀 등 168종, 조류는 쇠물닭·논병아리·노랑부리저어새(천연기념물 205)·청둥오리·쇠오리·큰고니(천연기념물 201)·큰기러기 등 62종, 어류는 뱀장어·붕어·잉어·가물치·피라미 등 28종, 수서곤충은 연못하루살이·왕잠자리·장구애비·소금쟁이 등 55종, 패각류는 우렁이·물달팽이·말조개 등 5종, 포유류는 두더지·족제비· 너구리 등 12종, 파충류는 남생이·자라·줄장지뱀·유혈목이 등 7종, 양서류는 무당개구리·두꺼비·청개구리·참개구리·황소개구리 등 5종이 서식하고 있다. 찾아가려면 창녕 시외버스터미널에서 유어, 적교행 버스를 타고 회룡초등학교 앞에서 하차하고, 승용차로는 구마고속도로를 타고 창녕인터체인지로 나와 50m 정도 가서 사거리가 나오면 우회전하여 직진한다.출처: 두산백과사전 (http://www.encyber.com)지식백과",경남창녕군,우포늪생태관,055-530-1556,경상남도 창녕군 유어면 우포늪길 218지번경상남도 창녕군 유어면 세진리 232-1,35.5445046,128.4185565
